id,team_fifa_api_id,team_api_id,date,buildUpPlaySpeedClass,buildUpPlayDribblingClass,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassingClass,chanceCreationCrossingClass,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressureClass,defenceAggressionClass,defenceTeamWidthClass,defenceDefenderLineClass
1036,480,8370,9/10/2015 0:00,Slow,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1037,1793,9798,2/22/2010 0:00,Fast,Little,Long,Organised,Risky,Lots,Lots,Organised,High,Press,Wide,Cover
1038,1793,9798,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Contain,Wide,Cover
1039,1793,9798,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1040,1793,9798,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1041,1793,9798,9/19/2014 0:00,Balanced,Little,Long,Organised,Risky,Normal,Normal,Organised,Medium,Press,Normal,Cover
1042,1793,9798,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1043,449,8603,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Safe,Normal,Normal,Free Form,Medium,Press,Normal,Offside Trap
1044,449,8603,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Risky,Normal,Lots,Free Form,Medium,Press,Normal,Cover
1045,449,8603,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1046,449,8603,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1047,449,8603,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1048,449,8603,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1049,243,8633,2/22/2010 0:00,Balanced,Little,Short,Free Form,Risky,Normal,Lots,Free Form,Medium,Press,Normal,Offside Trap
1050,243,8633,2/22/2011 0:00,Balanced,Little,Mixed,Free Form,Risky,Normal,Lots,Free Form,High,Press,Normal,Cover
1051,243,8633,2/22/2012 0:00,Balanced,Little,Mixed,Free Form,Risky,Normal,Lots,Free Form,Medium,Press,Wide,Cover
1052,243,8633,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Risky,Normal,Lots,Free Form,Medium,Press,Normal,Cover
1053,243,8633,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Risky,Normal,Lots,Free Form,Medium,Press,Normal,Cover
1054,243,8633,9/10/2015 0:00,Balanced,Normal,Mixed,Free Form,Normal,Normal,Normal,Free Form,Medium,Press,Normal,Cover
1055,457,8560,2/22/2010 0:00,Balanced,Little,Short,Free Form,Normal,Normal,Lots,Organised,Medium,Contain,Normal,Offside Trap
1056,457,8560,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1057,457,8560,2/22/2012 0:00,Slow,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Wide,Cover
1058,457,8560,9/20/2013 0:00,Slow,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Wide,Cover
1059,457,8560,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1060,457,8560,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1061,571,8479,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1062,571,8479,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1063,571,8479,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Risky,Normal,Little,Organised,Medium,Press,Normal,Cover
1064,571,8479,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Little,Organised,Medium,Press,Normal,Cover
1065,571,8479,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1066,571,8479,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Safe,Normal,Normal,Organised,Medium,Press,Normal,Cover
1067,203,8690,2/22/2010 0:00,Balanced,Little,Short,Organised,Safe,Little,Lots,Organised,Medium,Press,Normal,Cover
1068,203,8690,2/22/2011 0:00,Balanced,Little,Short,Organised,Safe,Little,Normal,Organised,Medium,Press,Normal,Cover
1069,203,8690,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1070,203,8690,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
1071,203,8690,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
1072,379,9837,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1073,379,9837,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Press,Normal,Cover
1074,379,9837,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Press,Normal,Cover
1075,379,9837,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Press,Normal,Cover
1076,379,9837,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Press,Normal,Cover
1077,74,9851,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Risky,Normal,Normal,Organised,High,Double,Wide,Cover
1078,74,9851,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1079,74,9851,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1080,74,9851,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1081,74,9851,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1082,74,9851,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1083,744,7841,2/22/2010 0:00,Slow,Little,Short,Organised,Normal,Normal,Normal,Organised,Deep,Contain,Narrow,Offside Trap
1084,744,7841,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Offside Trap
1085,744,7841,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1086,744,7841,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1087,744,7841,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1088,744,7841,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1089,1905,10219,2/22/2010 0:00,Slow,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1090,1905,10219,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1091,1905,10219,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Contain,Normal,Cover
1092,1905,10219,9/19/2014 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Contain,Normal,Cover
1093,1838,8551,2/22/2010 0:00,Balanced,Little,Short,Organised,Safe,Little,Normal,Organised,Medium,Press,Normal,Offside Trap
1094,1838,8551,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Offside Trap
1095,1838,8551,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1096,1838,8551,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Free Form,Medium,Press,Normal,Cover
1097,1838,8551,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
1098,1902,9803,2/22/2010 0:00,Slow,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Deep,Contain,Narrow,Cover
1099,1902,9803,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Safe,Normal,Normal,Organised,Medium,Press,Normal,Offside Trap
1100,1902,9803,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1101,1902,9803,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1102,1902,9803,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1103,546,9999,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Double,Wide,Cover
1104,52,8686,2/22/2010 0:00,Fast,Little,Short,Free Form,Normal,Normal,Lots,Free Form,Medium,Contain,Wide,Offside Trap
1105,52,8686,2/22/2011 0:00,Balanced,Little,Short,Organised,Risky,Normal,Normal,Free Form,Medium,Press,Normal,Offside Trap
1106,52,8686,2/22/2012 0:00,Balanced,Little,Mixed,Free Form,Normal,Normal,Normal,Free Form,Medium,Press,Normal,Offside Trap
1107,52,8686,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Risky,Lots,Normal,Free Form,Medium,Press,Normal,Offside Trap
1108,52,8686,9/19/2014 0:00,Fast,Normal,Mixed,Organised,Risky,Normal,Normal,Free Form,Medium,Press,Normal,Cover
1109,52,8686,9/10/2015 0:00,Fast,Little,Mixed,Organised,Risky,Normal,Normal,Free Form,Medium,Press,Normal,Cover
1110,631,8649,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1111,631,8649,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1112,631,8649,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1113,874,1601,2/22/2010 0:00,Slow,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Medium,Press,Normal,Cover
1114,874,1601,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Risky,Lots,Normal,Organised,Medium,Press,Normal,Cover
1115,874,1601,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1116,874,1601,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1117,874,1601,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1118,874,1601,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1119,1819,9853,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Contain,Narrow,Offside Trap
1120,1819,9853,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1121,1819,9853,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1122,1819,9853,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1123,1819,9853,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1124,1819,9853,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1125,1837,9882,2/22/2010 0:00,Balanced,Little,Short,Organised,Safe,Little,Normal,Free Form,Medium,Contain,Normal,Offside Trap
1126,1837,9882,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1127,1837,9882,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1128,1837,9882,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Little,Organised,Medium,Press,Normal,Cover
1129,1837,9882,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Offside Trap
1130,1837,9882,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Little,Organised,Medium,Press,Normal,Cover
1131,111974,7943,2/22/2010 0:00,Slow,Little,Short,Organised,Safe,Little,Normal,Organised,Deep,Contain,Narrow,Cover
1132,111974,7943,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Contain,Narrow,Cover
1133,111974,7943,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1134,111974,7943,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Offside Trap
1135,111974,7943,9/19/2014 0:00,Balanced,Lots,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Offside Trap
1136,111974,7943,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1137,58,7794,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,High,Double,Wide,Offside Trap
1138,58,7794,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1139,58,7794,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1140,58,7794,9/19/2014 0:00,Fast,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1141,58,7794,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1142,1913,10228,2/22/2010 0:00,Balanced,Little,Short,Organised,Normal,Normal,Normal,Organised,Deep,Contain,Narrow,Cover
1143,1913,10228,2/22/2011 0:00,Balanced,Little,Mixed,Free Form,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
1144,1913,10228,2/22/2012 0:00,Fast,Little,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
1145,1913,10228,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1146,1913,10228,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1147,1913,10228,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1148,34,10189,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Normal,Lots,Lots,Organised,High,Press,Wide,Cover
1149,34,10189,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Double,Normal,Cover
1150,34,10189,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1151,34,10189,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1152,34,10189,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1153,34,10189,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1154,324,9777,2/22/2010 0:00,Slow,Little,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
1155,324,9777,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1156,324,9777,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1157,481,8302,2/22/2010 0:00,Slow,Little,Short,Free Form,Risky,Normal,Lots,Free Form,Medium,Double,Normal,Offside Trap
1158,481,8302,2/22/2011 0:00,Fast,Little,Mixed,Free Form,Risky,Lots,Lots,Free Form,Medium,Press,Wide,Cover
1159,481,8302,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1160,481,8302,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1161,481,8302,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1162,481,8302,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1163,110770,10179,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Offside Trap
1164,110770,10179,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Risky,Normal,Normal,Organised,Medium,Press,Normal,Cover
1165,110770,10179,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1166,110770,10179,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1167,110770,10179,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1168,110770,10179,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1169,111092,8025,2/22/2010 0:00,Slow,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Medium,Double,Normal,Cover
1170,111092,8025,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1171,111092,8025,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Risky,Little,Lots,Organised,Deep,Contain,Normal,Cover
1172,111092,8025,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Risky,Little,Lots,Organised,Deep,Contain,Normal,Cover
1173,111092,8025,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Medium,Press,Normal,Cover
1174,111092,8025,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1175,226,9874,2/22/2010 0:00,Balanced,Little,Long,Organised,Normal,Normal,Normal,Organised,Medium,Contain,Normal,Cover
1176,226,9874,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1177,226,9874,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
1178,226,9874,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1179,226,9874,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1180,226,9874,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1181,17,8466,2/22/2010 0:00,Fast,Little,Mixed,Organised,Risky,Lots,Normal,Organised,High,Double,Wide,Cover
1182,17,8466,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1183,17,8466,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1184,17,8466,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Free Form,Medium,Press,Normal,Cover
1185,17,8466,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free Form,Medium,Press,Normal,Cover
1186,17,8466,9/10/2015 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Little,Organised,Medium,Press,Normal,Cover
1187,100646,8614,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Safe,Normal,Normal,Organised,Deep,Contain,Narrow,Cover
1188,670,9986,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,High,Double,Wide,Cover
1189,670,9986,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Little,Normal,Organised,Medium,Press,Normal,Cover
1190,670,9986,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1191,670,9986,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1192,670,9986,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1193,237,9768,2/22/2010 0:00,Slow,Little,Short,Organised,Normal,Normal,Normal,Free Form,Deep,Contain,Narrow,Offside Trap
1194,237,9768,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1195,237,9768,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Risky,Lots,Lots,Organised,Medium,Press,Normal,Cover
1196,237,9768,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Risky,Lots,Normal,Free Form,Medium,Press,Normal,Cover
1197,237,9768,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1198,237,9768,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1199,459,9869,2/22/2010 0:00,Fast,Little,Mixed,Organised,Normal,Normal,Lots,Organised,High,Double,Normal,Cover
1200,459,9869,2/22/2011 0:00,Fast,Little,Mixed,Organised,Risky,Normal,Normal,Organised,Medium,Press,Normal,Cover
1201,459,9869,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Risky,Normal,Normal,Organised,Medium,Press,Normal,Cover
1202,459,9869,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Risky,Normal,Normal,Organised,Medium,Press,Normal,Cover
1203,459,9869,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Risky,Normal,Normal,Organised,Medium,Press,Normal,Cover
1204,459,9869,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1205,48,9875,2/22/2010 0:00,Fast,Little,Short,Free Form,Safe,Normal,Lots,Free Form,Medium,Double,Normal,Cover
1206,48,9875,2/22/2011 0:00,Balanced,Little,Mixed,Free Form,Normal,Normal,Normal,Organised,Medium,Double,Normal,Cover
1207,48,9875,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1208,48,9875,9/20/2013 0:00,Fast,Little,Mixed,Organised,Risky,Lots,Normal,Organised,Medium,Press,Normal,Offside Trap
1209,48,9875,9/19/2014 0:00,Fast,Lots,Mixed,Organised,Risky,Normal,Lots,Organised,Medium,Press,Normal,Cover
1210,48,9875,9/10/2015 0:00,Balanced,Lots,Mixed,Organised,Risky,Normal,Lots,Organised,Medium,Press,Normal,Offside Trap
1211,898,10190,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1212,898,10190,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1213,898,10190,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1214,898,10190,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1215,898,10190,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1216,100805,9800,2/22/2010 0:00,Fast,Little,Long,Organised,Risky,Lots,Lots,Organised,Medium,Double,Wide,Cover
1217,100805,9800,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1218,100805,9800,2/22/2012 0:00,Balanced,Little,Long,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1219,100805,9800,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1220,100805,9800,9/19/2014 0:00,Balanced,Normal,Long,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1221,100805,9800,9/10/2015 0:00,Balanced,Normal,Short,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1222,110329,8152,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Normal,Lots,Lots,Organised,Medium,Double,Normal,Cover
1223,110329,8152,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1224,110329,8152,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1225,110329,8152,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1226,110329,8152,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Risky,Normal,Normal,Organised,Medium,Press,Normal,Cover
1227,110329,8152,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1228,100804,8467,2/22/2010 0:00,Fast,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Double,Narrow,Cover
1229,100804,8467,2/22/2011 0:00,Fast,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Press,Normal,Cover
1230,100804,8467,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1231,100804,8467,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1232,100804,8467,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1233,100804,8467,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1234,680,9997,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1235,680,9997,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1236,680,9997,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Press,Normal,Cover
1237,232,9985,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,High,Double,Normal,Cover
1238,232,9985,2/22/2011 0:00,Fast,Little,Mixed,Organised,Normal,Normal,Normal,Free Form,Medium,Press,Normal,Cover
1239,232,9985,2/22/2012 0:00,Fast,Little,Long,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
